documento,chunk_id,chunk_len,pca_x,pca_y
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,258,1000,0.027654037,-0.047267914
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,259,998,0.015010137,-0.02435007
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,260,1000,-0.17275089,-0.12881272
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,261,999,-0.1822981,-0.054767262
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,262,1000,-0.31075963,0.0153976185
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,263,1000,-0.11860179,0.041168205
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,264,1000,0.14659669,-0.23114692
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,265,1000,0.07719058,-0.19935007
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,266,1000,0.14767769,-0.22026046
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,267,1000,0.07435109,-0.25485632
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,268,999,0.072102696,-0.16494036
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,269,1000,-0.18483281,-0.18802203
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,270,999,-0.11417725,-0.13705869
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,271,999,-0.18210854,-0.15086797
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,272,999,-0.19996268,-0.19894305
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,273,999,0.14468136,-0.39158714
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,274,1000,0.084003136,-0.34207422
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,275,1000,0.13192132,-0.3859473
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,276,1000,-0.026058188,-0.22245273
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,277,1000,0.2350605,0.10839639
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,278,1000,0.2972437,0.07375934
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,279,999,0.020736452,0.013215982
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,280,999,-0.12365866,-0.046452776
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,281,1000,0.21323572,-0.009981372
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,282,999,-0.11095662,-0.050121788
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,283,1000,0.099716745,-0.19973649
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,284,1000,0.084314294,-0.12808016
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,285,1000,0.0648344,-0.16225685
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,286,1000,-0.04704435,-0.299614
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,287,1000,-0.04593409,-0.25935343
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,288,1000,-0.14264566,0.033684168
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,289,1000,-0.2202673,-0.07202263
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,290,1000,-0.15503938,-0.11333824
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,291,1000,-0.15481676,-0.20414664
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,292,1000,-0.33562386,-0.07609097
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,293,1000,-0.035647683,-0.19547355
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,294,999,-0.23116516,-0.08833083
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,295,999,-0.2919528,0.046865277
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,296,1000,-0.33587134,0.06311276
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,297,999,-0.39876077,0.11561907
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,298,1000,-0.3032306,-0.06918101
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,299,1000,-0.34314066,-0.022988526
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,300,999,-0.29428586,-0.11151671
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,301,1000,-0.28518596,-0.055370897
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,302,1000,-0.1569609,-0.12797375
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,303,1000,-0.06802247,-0.16049021
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,304,1000,-0.17670216,-0.15623702
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,305,999,-0.15134507,-0.167382
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,306,1000,-0.24720709,-0.07597556
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,307,1000,-0.2740317,0.03038091
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,308,999,-0.30295867,-0.015185084
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,309,1000,-0.25123668,-0.048242483
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,310,1000,-0.13956517,-0.09329808
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,311,1000,-0.031008229,-0.16691452
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,312,999,0.06877888,-0.20550889
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,313,1000,0.060945,0.024029002
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,314,1000,0.08154825,0.0025401858
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,315,999,0.0165285,-0.2235511
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,316,1000,0.09881406,-0.35778004
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,317,1000,0.15389624,-0.12771307
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,318,1000,0.025538359,-0.37054062
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,319,1000,-0.14812851,-0.11076932
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,320,1000,-0.1327816,-0.20527251
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,321,1000,0.012020257,-0.295787
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,322,999,-0.069766566,-0.19473505
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,323,999,-0.12569487,-0.11541968
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,324,1000,-0.1702769,-0.10862758
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,325,998,-0.018633606,-0.36261904
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,326,1000,-0.119214505,-0.23452665
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,327,999,-0.15354167,-0.01860288
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,328,1000,-0.3210116,-0.03860116
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,329,999,-0.4190633,0.0769995
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,330,1000,-0.5442663,0.16940036
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,331,1000,-0.47033328,0.11704227
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,332,1000,-0.15184122,-0.016018942
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,333,1000,-0.25693566,0.027344441
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,334,999,-0.24446441,0.12695625
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,335,1000,-0.27013552,-0.018125286
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,336,1000,-0.27404767,-0.15345228
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,337,999,-0.12424609,-0.10637262
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,338,999,-0.23058127,-0.054978352
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,339,999,-0.2924184,0.23082195
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,340,1000,-0.30419114,0.033623077
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,341,1000,-0.33606145,-0.099057555
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,342,998,-0.22693734,-0.0102379685
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,343,1000,-0.40942907,0.18578747
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,344,1000,-0.35434115,0.07332281
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,345,1000,-0.26757678,0.008452881
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,346,1000,-0.18148881,-0.027564984
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,347,1000,-0.20128094,-0.11262869
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,348,1000,-0.32974732,-0.044440273
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,349,1000,-0.12805496,-0.018587934
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,350,1000,-0.036761206,-0.244575
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,351,1000,-0.27806365,-0.0014434604
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,352,1000,-0.15284605,-0.0025643273
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,353,1000,-0.27833498,0.0819473
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,354,1000,-0.52152693,0.088062845
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,355,1000,-0.26262483,0.05175354
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,356,999,-0.26841813,0.05394269
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,357,1000,-0.26701698,0.13609564
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,358,1000,-0.04051756,-0.11541069
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,359,1000,0.08650544,0.05879858
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,360,1000,0.0763232,-0.0145933805
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,361,999,-0.4058654,-0.0035070959
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,362,999,-0.09396166,-0.20346345
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,363,1000,-0.1754246,-0.10843786
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,364,1000,-0.19220313,-0.122044995
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,365,999,-0.2352901,-0.04984713
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,366,1000,-0.31145546,-0.10193876
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,367,999,-0.4008028,-0.051304407
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,368,1000,-0.32389775,-0.15312058
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,369,1000,-0.37842897,-0.056313038
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,370,1000,-0.33428735,0.0028590604
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,371,999,-0.36893478,-0.045787152
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,372,999,-0.32512546,-0.032121465
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,373,1000,-0.33205128,-0.0761506
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,374,1000,-0.2510328,-0.037789103
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,375,999,-0.37611964,-0.09351308
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,376,998,-0.46176413,-0.09713832
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,377,1000,-0.30891174,-0.157315
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,378,1000,-0.43537906,-0.007876304
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,379,999,-0.4857232,-0.023337338
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,380,999,-0.3797456,-0.07518969
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,381,999,-0.3036535,-0.059341855
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,382,1000,-0.33929956,-0.11618105
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,383,1000,-0.27508512,-0.0549375
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,384,1000,-0.3040661,-0.12430345
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,385,1000,-0.34710157,-0.11960829
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,386,999,-0.378201,-0.06157897
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,387,1000,-0.28103873,0.018777976
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,388,1000,-0.40413865,0.048245866
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,389,998,-0.3785256,0.07461512
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,390,999,-0.4613428,0.20318447
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,391,1000,-0.37903753,0.22046845
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,392,1000,-0.07711443,-0.10695945
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,393,1000,-0.24096109,-0.018941302
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,394,1000,-0.40383914,0.16031468
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,395,1000,-0.37050158,0.10655672
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,396,1000,-0.22972369,-0.037411217
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,397,1000,-0.3270738,-0.015538306
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,398,999,-0.23926312,-0.02663088
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,399,1000,-0.29146823,0.017112412
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,400,1000,-0.42668343,0.105648465
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,401,1000,-0.5605021,0.20729709
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,402,1000,-0.3766647,0.12619115
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,403,1000,-0.3104096,0.038468007
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,404,999,-0.41156748,0.089009136
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,405,998,-0.3993186,0.011544944
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,406,999,-0.2967357,-0.091905944
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,407,1000,-0.28214395,-0.05813923
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,408,1000,-0.26288006,-0.035360076
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,409,1000,-0.2657047,0.017320286
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,410,1000,-0.46921962,0.19871584
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,411,1000,-0.08583613,0.0017161854
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,412,1000,-0.27413934,-0.022315336
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,413,1000,-0.22926322,0.025333483
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,414,1000,-0.2943429,-0.060418934
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,415,1000,-0.26754856,-0.03194846
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,416,1000,-0.3339518,-0.0008604438
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,417,1000,-0.27147594,-0.066803135
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,418,1000,-0.33712193,-0.015520404
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,419,998,-0.23539707,-0.033609238
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,420,1000,0.053316917,-0.2559538
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,421,1000,0.113367915,-0.37177926
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,422,1000,-0.32585776,0.035506256
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,423,1000,-0.31279448,0.1955277
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,424,999,-0.17621544,0.07622817
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,425,1000,-0.17561194,-0.038209166
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,426,1000,-0.13527912,-0.084086426
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,427,1000,-0.2089134,-0.003200824
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,428,1000,-0.1544034,-0.114935406
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,429,1000,0.15752837,-0.1897305
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,430,999,0.047987532,-0.009099989
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,431,1000,-0.016793815,0.10154141
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,432,1000,-0.11156737,0.13075012
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,433,1000,-0.088676676,0.048645094
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,434,1000,-0.068359576,0.061490167
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,435,999,-0.047205217,0.06785783
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,436,999,0.09474873,0.02401999
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,437,1000,0.32801628,0.25766188
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,438,1000,0.43790865,0.12808722
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,439,1000,0.0831391,0.0785244
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,440,999,-0.0844585,-0.030189298
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,441,999,-0.011228926,0.024245277
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,442,1000,-0.10718809,0.04817995
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,443,999,-0.14743355,0.151594
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,444,1000,0.0079062525,0.033219554
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,445,1000,-0.041132614,0.16964522
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,446,998,0.1337286,-0.023420945
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,447,1000,0.07382054,0.004145291
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,448,998,-0.024218818,0.16599855
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,449,1000,-0.11419037,0.12939376
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,450,1000,-0.27202365,0.049050253
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,451,999,-0.022148618,-0.027992278
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,452,1000,-0.089314476,0.018804142
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,453,1000,-0.024149328,0.008442861
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,454,999,0.021409048,0.037399348
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,455,1000,0.034503087,-0.042439938
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,456,1000,0.047087602,0.020211827
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,457,1000,0.11330883,-0.02563557
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,458,1000,0.0883036,0.039246693
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,459,999,0.09105196,-0.12173862
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,460,1000,0.15487306,0.03201284
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,461,999,0.088708915,-0.026263138
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,462,999,-0.08694601,0.051039863
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,463,999,-0.025980165,0.07224749
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,464,999,0.054930836,-0.04883465
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,465,999,0.16892831,-0.091594785
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,466,1000,0.22204675,-0.14652647
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,467,998,0.22219,-0.10070602
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,468,1000,0.16235097,-0.17350383
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,469,1000,0.0097007435,-0.015181233
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,470,999,0.060623087,-0.06690785
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,471,999,0.23955885,-0.11468061
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,472,1000,0.14753056,-0.064431675
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,473,1000,0.13427682,0.008125193
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,474,1000,0.076024316,-0.07057367
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,475,1000,0.047285557,-0.18948884
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,476,1000,0.01228547,-0.086783595
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,477,1000,0.21339977,-0.014885211
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,478,1000,0.2553881,-0.05198436
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,479,998,0.107875034,-0.0071953116
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,480,1000,0.074428864,-0.056711037
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,481,1000,0.02155485,-0.015554658
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,482,999,0.008754874,0.087573305
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,483,998,0.018296843,-0.108544
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,484,1000,0.17542836,-0.08635305
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,485,1000,0.27846557,-0.03709411
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,486,999,0.2849551,-0.00221282
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,487,999,0.38462532,0.1815549
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,488,1000,0.28827044,0.31455612
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,489,1000,0.29697987,0.21948108
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,490,1000,0.28707957,0.013258881
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,491,1000,0.2755622,0.18467657
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,492,1000,0.372987,0.25617033
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,493,1000,0.39418125,0.14562821
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,494,1000,0.32422483,0.09287691
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,495,1000,0.3092144,0.2174307
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,496,1000,0.32849866,0.2440342
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,497,1000,0.010343915,0.17527768
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,498,1000,0.30757105,0.25800997
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,499,1000,0.39122784,0.22600852
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,500,1000,0.43228835,0.2601796
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,501,1000,0.31131384,0.17909707
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,502,999,0.36498973,0.21329704
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,503,999,0.43288043,0.21244463
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,504,999,0.39725506,0.1692727
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,505,1000,0.29688942,0.05522616
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,506,1000,0.35427362,0.14398241
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,507,1000,0.43066126,0.24763258
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,508,1000,0.39572242,0.2773064
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,509,1000,0.37283894,0.29110208
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,510,999,0.3587647,0.2870711
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,511,1000,0.28695482,0.30334103
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,512,999,0.32359,0.11387029
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,513,1000,0.33900663,0.20048909
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,514,998,0.33068326,0.27368462
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,515,999,0.30000183,0.31726143
fia_2026_formula_1_technical_regulations_issue_8_-_2024-06-24.pdf,516,999,0.4153716,0.24326345
